country_region_code,country_region,sub_region_1,date,retail_and_recreation_percent_change_from_baseline,workplaces_percent_change_from_baseline
US,United States,Ohio,3/28/2020,-50,-35
US,United States,Ohio,3/29/2020,-43,-35
US,United States,Ohio,3/30/2020,-41,-48
US,United States,Ohio,3/31/2020,-41,-49
US,United States,Ohio,4/1/2020,-37,-49
US,United States,Ohio,4/2/2020,-37,-49
US,United States,Ohio,4/3/2020,-38,-48
US,United States,Ohio,4/4/2020,-43,-35
US,United States,Ohio,4/5/2020,-46,-37
US,United States,Ohio,4/6/2020,-37,-48
US,United States,Ohio,4/7/2020,-41,-50
US,United States,Ohio,4/8/2020,-36,-50
US,United States,Ohio,4/9/2020,-39,-51
US,United States,Ohio,4/10/2020,-41,-56
US,United States,Ohio,4/11/2020,-41,-37
US,United States,Ohio,4/12/2020,-65,-44
US,United States,Ohio,4/13/2020,-43,-49
US,United States,Ohio,4/14/2020,-38,-48
US,United States,Ohio,4/15/2020,-31,-48
US,United States,Ohio,4/16/2020,-33,-48
US,United States,Ohio,4/17/2020,-43,-48
US,United States,Ohio,4/18/2020,-38,-32
US,United States,Ohio,4/19/2020,-38,-34
US,United States,Ohio,4/20/2020,-30,-46
US,United States,Ohio,4/21/2020,-33,-47
US,United States,Ohio,4/22/2020,-32,-47
US,United States,Ohio,4/23/2020,-35,-47
US,United States,Ohio,4/24/2020,-34,-46
US,United States,Ohio,4/25/2020,-34,-31
US,United States,Ohio,4/26/2020,-40,-35
US,United States,Ohio,4/27/2020,-25,-44
US,United States,Ohio,4/28/2020,-26,-46
US,United States,Ohio,4/29/2020,-28,-46
US,United States,Ohio,4/30/2020,-29,-46
US,United States,Ohio,5/1/2020,-28,-44
US,United States,Ohio,5/2/2020,-28,-28
US,United States,Ohio,5/3/2020,-26,-29
US,United States,Ohio,5/4/2020,-20,-42
US,United States,Ohio,5/5/2020,-24,-43
US,United States,Ohio,5/6/2020,-23,-43
US,United States,Ohio,5/7/2020,-24,-42
US,United States,Ohio,5/8/2020,-32,-42
US,United States,Ohio,5/9/2020,-29,-26
US,United States,Ohio,5/10/2020,-27,-25
US,United States,Ohio,5/11/2020,-30,-40
US,United States,Ohio,5/12/2020,-21,-39
US,United States,Ohio,5/13/2020,-18,-40
US,United States,Ohio,5/14/2020,-24,-40
US,United States,Ohio,5/15/2020,-25,-39
US,United States,Ohio,5/16/2020,-22,-21
US,United States,Ohio,5/17/2020,-20,-21
US,United States,Ohio,5/18/2020,-21,-37
US,United States,Ohio,5/19/2020,-18,-38
US,United States,Ohio,5/20/2020,-14,-38
US,United States,Ohio,5/21/2020,-12,-38
US,United States,Ohio,5/22/2020,-16,-38
US,United States,Ohio,5/23/2020,-18,-18
US,United States,Ohio,5/24/2020,-10,-22
US,United States,Ohio,5/25/2020,-19,-73
US,United States,Oklahoma,2/15/2020,4,1
US,United States,Oklahoma,2/16/2020,5,1
US,United States,Oklahoma,2/17/2020,3,-19
US,United States,Oklahoma,2/18/2020,0,0
US,United States,Oklahoma,2/19/2020,5,3
US,United States,Oklahoma,2/20/2020,2,1
US,United States,Oklahoma,2/21/2020,3,3
US,United States,Oklahoma,2/22/2020,3,3
US,United States,Oklahoma,2/23/2020,0,0
US,United States,Oklahoma,2/24/2020,0,2
US,United States,Oklahoma,2/25/2020,4,2
US,United States,Oklahoma,2/26/2020,15,4
US,United States,Oklahoma,2/27/2020,15,3
US,United States,Oklahoma,2/28/2020,15,3
US,United States,Oklahoma,2/29/2020,14,4
US,United States,Oklahoma,3/1/2020,19,3
US,United States,Oklahoma,3/2/2020,10,3
US,United States,Oklahoma,3/3/2020,17,2
US,United States,Oklahoma,3/4/2020,14,4
US,United States,Oklahoma,3/5/2020,14,3
US,United States,Oklahoma,3/6/2020,9,3
US,United States,Oklahoma,3/7/2020,10,4
US,United States,Oklahoma,3/8/2020,7,2
US,United States,Oklahoma,3/9/2020,7,2
US,United States,Oklahoma,3/10/2020,10,2
US,United States,Oklahoma,3/11/2020,15,4
US,United States,Oklahoma,3/12/2020,15,1
US,United States,Oklahoma,3/13/2020,3,-7
US,United States,Oklahoma,3/14/2020,-5,-3
US,United States,Oklahoma,3/15/2020,-5,-4
US,United States,Oklahoma,3/16/2020,-2,-19
US,United States,Oklahoma,3/17/2020,-10,-22
US,United States,Oklahoma,3/18/2020,-12,-25
US,United States,Oklahoma,3/19/2020,-20,-29
US,United States,Oklahoma,3/20/2020,-26,-30
US,United States,Oklahoma,3/21/2020,-35,-18
US,United States,Oklahoma,3/22/2020,-38,-26
US,United States,Oklahoma,3/23/2020,-28,-31
US,United States,Oklahoma,3/24/2020,-25,-34
US,United States,Oklahoma,3/25/2020,-21,-34
US,United States,Oklahoma,3/26/2020,-29,-38
US,United States,Oklahoma,3/27/2020,-34,-38
US,United States,Oklahoma,3/28/2020,-37,-27
US,United States,Oklahoma,3/29/2020,-36,-32
US,United States,Oklahoma,3/30/2020,-37,-40
US,United States,Oklahoma,3/31/2020,-29,-41
US,United States,Oklahoma,4/1/2020,-22,-40
US,United States,Oklahoma,4/2/2020,-30,-42
US,United States,Oklahoma,4/3/2020,-37,-43
US,United States,Oklahoma,4/4/2020,-46,-32
US,United States,Oklahoma,4/5/2020,-41,-35
US,United States,Oklahoma,4/6/2020,-33,-42
US,United States,Oklahoma,4/7/2020,-31,-43
US,United States,Oklahoma,4/8/2020,-27,-43
US,United States,Oklahoma,4/9/2020,-29,-44
US,United States,Oklahoma,4/10/2020,-30,-47
US,United States,Oklahoma,4/11/2020,-38,-32
US,United States,Oklahoma,4/12/2020,-54,-40
US,United States,Oklahoma,4/13/2020,-34,-42
US,United States,Oklahoma,4/14/2020,-33,-42
US,United States,Oklahoma,4/15/2020,-15,-40
US,United States,Oklahoma,4/16/2020,-20,-41
US,United States,Oklahoma,4/17/2020,-30,-41
US,United States,Oklahoma,4/18/2020,-30,-26
US,United States,Oklahoma,4/19/2020,-31,-32
US,United States,Oklahoma,4/20/2020,-20,-40
US,United States,Oklahoma,4/21/2020,-21,-40
US,United States,Oklahoma,4/22/2020,-28,-42
US,United States,Oklahoma,4/23/2020,-17,-40
US,United States,Oklahoma,4/24/2020,-24,-39
US,United States,Oklahoma,4/25/2020,-25,-25
US,United States,Oklahoma,4/26/2020,-22,-30
US,United States,Oklahoma,4/27/2020,-17,-38
US,United States,Oklahoma,4/28/2020,-20,-39
US,United States,Oklahoma,4/29/2020,-9,-37
US,United States,Oklahoma,4/30/2020,-10,-38
US,United States,Oklahoma,5/1/2020,-10,-36
US,United States,Oklahoma,5/2/2020,-16,-20
US,United States,Oklahoma,5/3/2020,-14,-23
US,United States,Oklahoma,5/4/2020,-7,-35
US,United States,Oklahoma,5/5/2020,-4,-34
US,United States,Oklahoma,5/6/2020,-3,-33
US,United States,Oklahoma,5/7/2020,-8,-35
US,United States,Oklahoma,5/8/2020,-10,-34
US,United States,Oklahoma,5/9/2020,-10,-17
US,United States,Oklahoma,5/10/2020,-7,-19
US,United States,Oklahoma,5/11/2020,-11,-33
US,United States,Oklahoma,5/12/2020,-12,-34
